PROVIDER NPI,PROVIDER CCN,PROVIDER / ORG NAME,PROVIDER STATE,PROVIDER CITY,PROVIDER  ADDRESS,PROVIDER ZIP 5 CD,PROVIDER ZIP 4 CD,PROVIDER PHONE NUM,PROVIDER PHONE EXT,PROGRAM YEAR,CALC PAYMENT  AMT ($)
1346248317,40067,Magnolia Regional Medical Center,Arkansas,Magnolia,101 Hospital Dr,71753,2415,(870) 235-3000,3215,2011,"1,473,436.20"
1346248317,40067,Magnolia Regional Medical Center,Arkansas,Magnolia,101 Hospital Dr,71753,2415,(870) 235-3000,3215,2012,"1,154,651.70"
1770802217,41308,MCGEHEE HOSPITAL INCORPORATED,Arkansas,Mc Gehee,900 S 3rd St,71654,2562,(870) 222-5600,,2012,"353,294.13"
1689625568,40088,MCSA LLC,Arkansas,El Dorado,701 W Grove St,71730,4415,(870) 863-2000,,2013,"1,595,296.27"
1861449639,40015,Mena Hospital Commission,Arkansas,Mena,311 Morrow St N,71953,2516,(479) 394-6100,,2011,"929,946.40"
1861449639,40015,Mena Hospital Commission,Arkansas,Mena,311 Morrow St N,71953,2516,(479) 394-6100,,2012,"685,397.16"
1457306326,41329,Mercy Hospital Berryville,Arkansas,Berryville,214 Carter St,72616,4303,(870) 423-3355,,2012,"834,298.34"
1568433480,40062,Mercy Hospital Fort Smith,Arkansas,Fort Smith,7301 Rogers Ave,72903,4100,(479) 314-6100,,2011,"2,242,489.68"
1568433480,40062,Mercy Hospital Fort Smith,Arkansas,Fort Smith,7301 Rogers Ave,72903,4100,(479) 314-6100,,2012,"1,721,544.96"
1689628232,40026,Mercy Hospital Hot Springs,Arkansas,Hot Springs,300 Werner St,71913,6406,(501) 622-1108,,2011,"2,516,612.00"
1689628232,40026,Mercy Hospital Hot Springs,Arkansas,Hot Springs,300 Werner St,71913,6406,(501) 622-1108,,2012,"2,048,716.80"
1275504128,41303,Mercy Hospital Ozark,Arkansas,Ozark,801 W River St,72949,3023,(479) 314-6100,,2012,"848,664.00"
1760453633,41300,Mercy Hospital Paris,Arkansas,Paris,500 E Academy St,72855,4040,(479) 314-6100,,2012,"616,317.00"
1316902414,40010,Mercy Hospital Rogers,Arkansas,Rogers,2710 Rife Medical Ln,72758,1452,(479) 338-8000,,2011,"1,698,748.80"
1316902414,40010,Mercy Hospital Rogers,Arkansas,Rogers,2710 Rife Medical Ln,72758,1452,(479) 338-8000,,2012,"1,622,760.75"
1912978875,41305,Mercy Hospital Waldron,Arkansas,Waldron,1341 W 6th St,72958,7642,(479) 314-6100,,2012,"822,821.00"
1316180748,40069,Mississippi County Hospital System,Arkansas,Blytheville,1520 N Division St,72315,1448,(870) 838-7445,,2012,"1,179,606.00"
1598738668,40080,NATIONAL HEALTHCARE OF NEWPORT INC,Arkansas,Newport,1205 McLain St,72112,3533,(870) 523-8911,,2013,"1,230,841.32"
1275523912,40017,North Arkansas Regional Medical Center,Arkansas,Harrison,620 N Main St,72601,2911,(870) 414-4000,5157,2012,"1,362,336.96"
1245284769,40050,OUACHITA COUNTY MEDICAL CENTER,Arkansas,Camden,638 California Ave SW,71701,4604,(870) 836-1000,,2012,"1,355,509.74"
1992760342,41313,"Ozark Health, Inc",Arkansas,Clinton,2500 Highway 65 S,72031,6588,(501) 745-7000,,2011,"210,335.43"
1154392090,40085,Phillips Hospital Corporation,Arkansas,Helena,1801 Martin Luther King Jr Dr,72342,8998,(870) 338-5800,,2012,"1,105,741.00"
1891781837,41330,Piggott Community Hospital,Arkansas,Piggott,1206 Gordon Duckworth Dr,72454,1911,(870) 598-3881,,2012,"1,214,142.00"
1235111071,40084,Saline County Medical Center,Arkansas,Benton,1 Medical Park Dr,72015,3353,(501) 776-6033,,2012,"1,797,472.50"
1962410183,41307,"St Bernards Community Hospital, Corp",Arkansas,Wynne,310 Falls Blvd S,72396,3013,(870) 238-3300,,2012,"521,997.68"
1922043686,40020,St Bernards Hospital Inc,Arkansas,Jonesboro,225 E Jackson Ave,72401,3119,(870) 972-4565,,2012,"3,413,371.66"
1477549756,40016,University of Arkansas for Medical Sciences,Arkansas,Little Rock,4301 W Markham Street,72205,,(501) 686-8496,,2011,"2,359,782.88"
1477549756,40016,University of Arkansas for Medical Sciences,Arkansas,Little Rock,4301 W Markham Street,72205,,(501) 686-8496,,2012,"1,729,769.81"
1386687036,40018,Van Buren HMA LLC,Arkansas,Van Buren,E Main & South 20th Streets,72957,,(479) 474-3401,,2012,"1,100,591.76"
1083609150,40004,Washington Regional Medical Center,Arkansas,Fayetteville,3215 N. North Hills Blvd,72703,,(479) 463-5000,,2011,"2,193,874.20"
1083609150,40004,Washington Regional Medical Center,Arkansas,Fayetteville,3215 N. North Hills Blvd,72703,,(479) 463-5000,,2012,"1,687,123.35"
1568406536,40014,White County Medical Center,Arkansas,Searcy,3214 E Race Ave,72143,4810,(501) 268-6121,,2012,"2,615,657.52"
1710943881,40119,"White River Health System, Inc.",Arkansas,Batesville,1710 Harrison St,72501,7303,(870) 262-6171,,2011,"2,373,432.60"
1710943881,40119,"White River Health System, Inc.",Arkansas,Batesville,1710 Harrison St,72501,7303,(870) 262-6171,,2012,"1,540,855.44"
1891938122,50226,AHMC ANAHEIM REGIONAL MEDICAL CENTER LP,California,Anaheim,1111 W La Palma Ave,92801,2804,(714) 774-1450,,2012,"1,225,834.68"
1730171265,50737,AHMC GARFIELD MEDICAL CENTER LP,California,Monterey Park,525 N Garfield Ave,91754,1202,(626) 573-2222,,2012,"1,597,271.96"
1770612756,50281,"Alhambra Hospital Medical Center, LP",California,Alhambra,100 S Raymond Ave,91801,3166,(626) 457-7938,,2012,"1,717,375.38"
1265468946,50757,"ALVARADO HOSPITAL, LLC",California,San Diego,6655 Alvarado Rd,92120,5208,(909) 235-4356,,2012,"1,910,431.98"
1346250347,51307,Avalon Medical Development Corporation,California,Avalon,100 Falls Canyon Road,90704,1563,(310) 510-0700,27,2011,"603,134.63"
1467538520,50036,BAKERSFIELD MEMORIAL HOSPITAL,California,Bakersfield,420 34th St,93301,2237,(661) 327-4647,4845,2013,"1,804,517.75"
1538197231,51320,Banner Lassen Medical Center,California,Susanville,1800 Spring Ridge Dr,96130,6100,(530) 252-2000,,2012,"267,132.54"
1184628919,50350,BEVERLY COMMUNITY HOSPITAL ASSOCIATION,California,Montebello,309 W Beverly Blvd,90640,4308,(323) 726-1222,4250,2012,"1,849,557.16"
1477522019,51311,Biggs-Gridley Memorial Hospital,California,Gridley,240 Spruce St,95948,2216,(530) 846-9036,,2012,"1,748,293.45"
1205925054,50752,"Brotman Medical Center, Inc.",California,Culver City,3828 Delmas Terrace,90232,2713,(310) 943-4539,,2012,"1,899,254.52"
1639172372,50625,CEDARS-SINAI MEDICAL CENTER,California,Los Angeles,8700 Beverly Blvd,90048,,(323) 866-8504,,2013,"3,089,547.00"
1144237272,50608,Central California Foundation for Health,California,Delano,1401 Garces Hwy,93215,3690,(661) 721-5375,,2012,"867,614.00"
1922033547,50063,CHA HOLLYWOOD MEDICAL CENTER LP,California,Los Angeles,1300 N Vermont Ave,90027,6005,(213) 413-3000,,2013,"1,538,140.80"
1922039205,50543,CHCM INC,California,Costa Mesa,301 Victoria St,92627,1995,(949) 642-2734,,2012,"233,343.88"
1679503890,50091,"CHHP HOLDINGS II, LLC",California,Huntington Park,2623 E Slauson Ave,90255,2926,(323) 583-1931,,2012,"738,955.10"
1982629440,50382,Citrus Valley Medical Center,California,Covina,210 W San Bernardino Rd,91723,1515,(626) 331-7331,13650,2012,"1,939,725.90"
1164609962,50228,City & County of San Francisco,California,San Francisco,1001 Potrero Ave,94110,3518,(415) 206-8993,,2012,"1,234,546.40"
1184655052,50397,COALINGA REGIONAL MEDICAL CENTER,California,Coalinga,1191 Phelps Ave,93210,9609,(559) 935-6562,,2012,"349,400.00"
1144215427,50434,COLUSA REGIONAL MEDICAL CENTER,California,Colusa,199 E Webster St,95932,2954,(530) 458-5821,254,2012,"1,009,200.00"
1932197258,50145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,California,Monterey,"23625 Holman Hwy, Attn: Administration",93940,5902,(831) 624-5311,,2011,"2,228,923.76"
1932197258,50145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,California,Monterey,"23625 Holman Hwy, Attn: Administration",93940,5902,(831) 624-5311,,2012,"1,677,238.53"
1215903018,50394,Community Memorial Health System,California,Ventura,147 N Brent St,93003,2809,(805) 652-5011,5003,2012,"2,164,386.36"
1992876767,50046,Community Memorial Health System,California,Ventura,147 N Brent St,93003,2809,(805) 652-5011,5003,2012,"1,510,800.00"
1386719086,50276,CONTRA COSTA COUNTY,California,Martinez,2500 Alhambra Ave,94553,3156,(925) 957-5429,,2013,"541,253.06"
1255334595,50349,Corcoran District Hospital,California,Corcoran,1310 Hanna Ave,93212,2314,(559) 992-5051,323,2012,"414,000.00"
1376623538,50315,County of Kern,California,Bakersfield,1700 Mount Vernon Avenue,93306,4018,(661) 326-2102,,2011,"362,845.00"
1376623538,50315,County of Kern,California,Bakersfield,1700 Mount Vernon Avenue,93306,4018,(661) 326-2102,,2012,"276,349.68"
1194016923,50771,CPH HOSPITAL MANAGEMENT LLC,California,Norwalk,13100 Studebaker Rd,90650,2531,(562) 868-3751,,2012,"962,428.18"
1538163886,50122,Dameron Hospital Association,California,Stockton,525 W Acacia St,95203,2405,(209) 944-5550,,2012,"1,476,187.44"
1851396576,50709,Desert Valley Hospital Center,California,Victorville,"16850 Bear Valley Rd, Attention Hospital Business Office",92395,5794,(909) 235-4356,,2012,"1,664,812.80"
1356389878,50414,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2011,"1,321,985.70"
1972541498,50516,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2011,"2,380,617.68"
1487694857,50017,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2011,"2,539,769.76"
1427181007,50242,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2011,"1,664,025.22"
1174667158,50457,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2011,"1,852,091.24"
1467560599,50590,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2011,"1,424,467.20"
1922116037,50127,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2011,"1,318,344.00"
1972541498,50516,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2012,"1,852,474.31"
1174667158,50457,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2012,"1,562,290.74"
1194877332,50616,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2012,"1,895,484.00"
1356389878,50414,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2012,"783,892.08"
1427181007,50242,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2012,"1,544,255.49"
1467560599,50590,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2012,"1,085,911.26"
1487694857,50017,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2012,"1,912,951.86"
1922116037,50127,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2012,"908,659.35"
1073665360,50082,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2012,"2,071,258.42"
1770626426,290045,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2013,"2,367,180.67"
1447393152,290012,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2013,"1,571,343.68"
1477610640,50058,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2013,"1,934,696.11"
1528101284,290053,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2013,"1,729,070.51"
1992735088,30119,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2013,"1,083,142.10"
1528190931,50084,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2013,"2,373,167.33"
1568646735,50197,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2013,"1,504,020.62"
1700910189,30036,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2013,"1,898,541.38"
1104981661,50295,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2013,"1,306,382.06"
1518018191,50444,DIGNITY HEALTH,California,San Francisco,"185 Berry St, Suite 300",94107,5705,(415) 438-5500,,2013,"1,891,789.22"
1104834167,50096,Doctors Hospital of West Covina Inc,California,West Covina,725 S Orange Ave,91790,2614,(626) 338-8481,,2012,"913,600.00"
1184654923,50464,"DOCTORS MEDICAL CENTER OF MODESTO, INC.",California,Modesto,1441 Florida Ave,95350,4405,(209) 578-1211,,2013,"1,638,085.86"
1417957473,50641,East LA Doctors Hospital LP,California,Los Angeles,4060 Whittier Blvd,90023,2526,(323) 268-5514,,2012,"796,048.18"
1982600920,51300,EASTERN PLUMAS HEALTH CARE DISTRICT,California,Portola,500 1st Ave,96122,9406,(530) 832-6577,,2011,"838,347.84"
1982600920,51300,EASTERN PLUMAS HEALTH CARE DISTRICT,California,Portola,500 1st Ave,96122,9406,(530) 832-6577,,2012,"782,642.61"
1013981554,50573,Eisenhower Medical Center,California,Rancho Mirage,39000 Bob Hope Dr,92270,3221,(760) 340-3911,8690,2012,"3,857,591.96"
1093712374,50308,EL CAMINO HOSPITAL,California,Mountain View,2500 Grant Rd,94040,4302,(650) 940-7197,,2012,"2,184,428.16"
1174615330,50179,"EMANUEL MEDICAL CENTER, INC.",California,Turlock,825 Delbon Ave,95382,2016,(209) 664-5000,,2013,"1,900,427.76"
1417901091,50039,Enloe Medical Center,California,Chico,1531 Esplanade,95926,3310,(530) 332-7463,,2012,"2,659,031.76"
1447222674,50435,FALLBROOK HOSPITAL DISTRICT,California,Fallbrook,624 E Elder St,92028,3004,(760) 728-1191,,2013,"1,119,714.72"
1518940667,50225,FEATHER RIVER HOSPITAL,California,Paradise,5974 Pentz Rd,95969,5509,(530) 876-7911,,2013,"1,739,749.96"
1992733513,50597,Foothill Presbyterian Hospital Morris L. Johnston Memorial,California,Glendora,250 S Grand Ave,91741,4218,(626) 858-8554,,2012,"1,058,799.60"
1104906569,50060,Fresno Community Hospital and Medical Center,California,Fresno,2823 Fresno St,93721,1324,(559) 459-1672,,2012,"1,667,718.36"
1316027709,50492,Fresno Community Hospital and Medical Center,California,Fresno,2823 Fresno St,93721,1324,(559) 459-1672,,2012,"915,581.42"
1699872978,50732,"FRESNO HEART HOSPITAL, LLC",California,Fresno,15 E Audubon Dr,93720,1542,(559) 433-8000,,2013,"1,171,485.14"
1063412005,50468,GARDENA HOSPITAL LP,California,Gardena,1145 W Redondo Beach Blvd,90247,3528,(310) 512-6169,,2012,"1,122,632.58"
1831188275,50239,Glendale Adventist Medical Center,California,Glendale,1509 Wilson Ter,91206,4007,(818) 409-8000,,2012,"2,855,716.80"
1225038136,50357,GOLETA VALLEY COTTAGE HOSPITAL,California,Santa Barbara,351 S Patterson Ave,93111,2403,(805) 967-3411,,2013,"949,821.52"
1508859323,50471,Good Samaritan Hospital,California,Los Angeles,1225 Wilshire Blvd,90017,1901,(213) 977-2121,2910,2012,"2,115,000.54"
1205852209,50257,GOOD SAMARITAN HOSPITAL CA LTD PTP,California,Bakersfield,901 Olive Drive,93308,4137,(661) 215-7565,,2012,"884,810.76"
1437103777,50380,"Good Samaritan Hospital, L.P.",California,San Jose,2425 Samaritan Dr,95124,3908,(408) 559-2011,,2011,"1,753,344.00"
1437103777,50380,"Good Samaritan Hospital, L.P.",California,San Jose,2425 Samaritan Dr,95124,3908,(408) 559-2011,,2012,"1,507,213.65"
1528041811,50026,Grossmont Hospital Corporation,California,La Mesa,5555 Grossmont Center Dr,91942,3019,(619) 740-6000,,2012,"2,985,712.74"
1275578817,50296,HAZEL HAWKINS MEMORIAL HOSPITAL,California,Hollister,911 Sunset Dr,95023,5602,(831) 637-5711,2626,2012,"1,061,837.70"
1861407637,50277,Healthsmart Pacific Inc,California,Long Beach,2776 Pacific Ave,90806,2613,(562) 256-8377,,2012,"1,012,146.72"
1780668434,50624,Henry Mayo Newhall Memorial Hospital,California,Valencia,23845 McBean Pkwy,91355,2001,(661) 253-8000,31265,2012,"1,732,186.44"
1447239785,50279,HI-DESERT MEMORIAL HEALTH CARE DISTRICT,California,Joshua Tree,6601 White Feather Rd,92252,6607,(760) 366-6355,,2013,"754,457.44"
1518951300,50224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,California,Newport Beach,One Hoag Drive,92663,,(949) 764-4624,,2013,"2,751,200.20"
1982927877,50769,HOAG ORTHOPEDIC INSTITUTE LLC,California,Irvine,16250 Sand Canyon Avenue,92618,3714,(949) 764-1884,,2013,"1,378,174.08"
1477584993,50534,"JFK MEMORIAL HOSPITAL, INC.",California,Indio,47-111 Monroe Street,92201,,(760) 347-6191,,2012,"1,352,140.64"
1184662652,51304,John C Fremont Healthcare District,California,Mariposa,5189 Hospital Rd,95338,9524,(209) 966-3631,286,2012,"1,179,884.18"
1801960513,50512,Kaiser Foundation Hospitals,California,Hayward,27400 Hesperian Blvd.,94545,4235,(650) 742-2000,,2011,"2,263,271.40"
1427123132,50075,Kaiser Foundation Hospitals,California,Oakland,280 West MacArthur Boulevard,94611,5642,(650) 742-2000,,2011,"2,263,297.54"
1477608271,50723,Kaiser Foundation Hospitals,California,Baldwin Park,1011 Baldwin Park Blvd,91706,5806,(650) 742-2000,,2011,"146,023.36"
1518012301,50139,Kaiser Foundation Hospitals,California,Downey,9333 Imperial HIghway,90242,2812,(650) 742-2000,,2011,"1,989,157.50"
1528138088,50674,Kaiser Foundation Hospitals,California,Sacramento,6600 Bruceville Rd,95823,4671,(650) 742-2000,,2011,"1,836,026.60"
1639244262,50072,Kaiser Foundation Hospitals,California,Walnut Creek,1425 S. Main St.,94596,5318,(650) 742-2000,,2011,"2,257,381.28"
1740354851,50748,Kaiser Foundation Hospitals,California,Manteca,1777 W. Yosemite Ave,95337,5130,(650) 742-2000,,2011,"80,448.42"
1821143777,50138,Kaiser Foundation Hospitals,California,Los Angeles,4867 Sunset Blvd.,90027,5969,(650) 742-2000,,2011,"2,153,432.52"
1851417547,50760,Kaiser Foundation Hospitals,California,Antioch,4501 Sand Creek Road,94531,8577,(650) 742-2000,,2011,"167,936.30"
1952476665,50425,Kaiser Foundation Hospitals,California,Sacramento,2025 Morse Ave,95825,2115,(916) 973-5000,,2011,"2,716,890.30"
1982774337,50070,Kaiser Foundation Hospitals,California,South San Francisco,1200 El Camino Real,94080,3208,(650) 742-2000,,2011,"129,439.20"
1144375056,50609,Kaiser Foundation Hospitals,California,Anaheim,441 North Lakeview Ave,92807,3028,(650) 742-2000,,2011,"2,251,370.80"
1407925928,50690,Kaiser Foundation Hospitals,California,Santa Rosa,401 Bicentennial Way,95403,2149,(650) 742-2000,,2011,"1,638,064.92"
1710116116,50767,Kaiser Foundation Hospitals,California,Vacaville,1 Quality Drive,95688,9494,(650) 742-2000,,2011,"122,504.76"
1134299522,50076,Kaiser Foundation Hospitals,California,San Francisco,2425 Geary Blvd,94115,3358,(650) 742-2000,,2011,"1,628,605.44"
1386714814,50541,Kaiser Foundation Hospitals,California,Redwood City,1150 Veterans Blvd.,94063,2037,(650) 742-2000,,2011,"1,182,399.68"
1295880912,50677,Kaiser Foundation Hospitals,California,Woodland Hills,5601 DeSoto Ave,91367,6701,(650) 742-2000,,2011,"2,304,965.04"
1083784672,50710,Kaiser Foundation Hospitals,California,Fresno,7300 N. Fresno St.,93720,2941,(650) 742-2000,,2011,"1,734,193.56"
1134274897,50561,Kaiser Foundation Hospitals,California,Los Angeles,6041 Cadillac Ave.,90034,1702,(650) 742-2000,,2011,"2,027,860.48"
1063582989,50604,Kaiser Foundation Hospitals,California,San Jose,250 Hospital Parkway,95119,1103,(650) 742-2000,,2011,"1,967,005.20"
1194895227,50510,Kaiser Foundation Hospitals,California,San Rafael,99 Montecillo Rd,94903,3308,(650) 742-2000,,2011,"1,681,138.20"
1013062769,50515,Kaiser Foundation Hospitals,California,San Diego,4647 Zion Ave.,92120,2507,(650) 742-2000,,2011,"2,546,805.96"
1306991211,50686,Kaiser Foundation Hospitals,California,Riverside,10800 Magnolia Ave,92505,3043,(650) 742-2000,,2011,"1,708,845.12"
1326119967,50071,Kaiser Foundation Hospitals,California,Santa Clara,700 Lawrence Expressway,95051,5173,(650) 742-2000,,2011,"2,484,376.36"
1336294040,50411,Kaiser Foundation Hospitals,California,Harbor City,25825 Vermont Ave.,90710,3518,(650) 742-2000,,2011,"2,153,780.00"
1356496772,50140,Kaiser Foundation Hospitals,California,Fontana,9961 Sierra Avenue,92335,6720,(650) 742-2000,,2011,"2,441,060.64"
1366513509,50073,Kaiser Foundation Hospitals,California,Vallejo,975 Sereno Dr.,94589,2441,(650) 742-2000,,2011,"1,948,415.28"
1376698043,50137,Kaiser Foundation Hospitals,California,Panorama City,13652 Cantara St.,91402,5423,(650) 742-2000,,2011,"1,798,777.20"
1639244262,50072,Kaiser Foundation Hospitals,California,Walnut Creek,1425 S. Main St.,94596,5318,(650) 742-2000,,2012,"1,659,571.20"
1427123132,50075,Kaiser Foundation Hospitals,California,Oakland,280 West MacArthur Boulevard,94611,5642,(650) 742-2000,,2012,"1,611,358.74"
1477608271,50723,Kaiser Foundation Hospitals,California,Baldwin Park,1011 Baldwin Park Blvd,91706,5806,(650) 742-2000,,2012,"1,560,231.39"
1518012301,50139,Kaiser Foundation Hospitals,California,Downey,9333 Imperial HIghway,90242,2812,(650) 742-2000,,2012,"1,587,724.11"
1528138088,50674,Kaiser Foundation Hospitals,California,Sacramento,6600 Bruceville Rd,95823,4671,(650) 742-2000,,2012,"1,346,427.23"
1407925928,50690,Kaiser Foundation Hospitals,California,Santa Rosa,401 Bicentennial Way,95403,2149,(650) 742-2000,,2012,"1,189,472.76"
1710116116,50767,Kaiser Foundation Hospitals,California,Vacaville,1 Quality Drive,95688,9494,(650) 742-2000,,2012,"599,487.92"
1740354851,50748,Kaiser Foundation Hospitals,California,Manteca,1777 W. Yosemite Ave,95337,5130,(650) 742-2000,,2012,"100,756.43"
1801960513,50512,Kaiser Foundation Hospitals,California,Hayward,27400 Hesperian Blvd.,94545,4235,(650) 742-2000,,2012,"1,596,929.04"
1821143777,50138,Kaiser Foundation Hospitals,California,Los Angeles,4867 Sunset Blvd.,90027,5969,(650) 742-2000,,2012,"1,841,306.31"
1386714814,50541,Kaiser Foundation Hospitals,California,Redwood City,1150 Veterans Blvd.,94063,2037,(650) 742-2000,,2012,"1,164,691.71"
1952476665,50425,Kaiser Foundation Hospitals,California,Sacramento,2025 Morse Ave,95825,2115,(916) 973-5000,,2012,"2,111,243.54"
1306991211,50686,Kaiser Foundation Hospitals,California,Riverside,10800 Magnolia Ave,92505,3043,(650) 742-2000,,2012,"1,432,729.32"
