PROVIDER NPI,PROVIDER CCN,PROVIDER STATE, PROVIDER CITY,PROVIDER  ADDRESS,PROVIDER ZIP 5 CD,PROVIDER ZIP 4 CD,PROVIDER PHONE NUM,PROVIDER PHONE EXT,PROGRAM YEAR 2011,PROGRAM YEAR 2012,geo.provider,geo.updated_at,geo.data.types.0,geo.data.geometry.location.lat,geo.data.geometry.location.lng,geo.data.formatted_address
1316902414,40010,"Arkansas",,"2710 Rife Medical Ln",72758,1452,4793388000,"",2011,2012,"DSTK",2013-03-03T17:02:13Z,"street_address",36.332453,-94.15486799999999,"Mercy Hospital Rogers, 2710 Rife Medical Ln, Rogers, Arkansas 72758"
1316180748,40069,"Arkansas",,"1520 N Division St",72315,1448,8708387445,"","",2012,"DSTK",2013-03-03T17:02:14Z,"street_address",35.927379,-89.918829,"Mississippi County Hospital System, 1520 N Division St, Blytheville, Arkansas 72315"
1275523912,40017,"Arkansas",,"620 N Main St",72601,2911,8704144000,5157,"",2012,"DSTK",2013-03-03T17:02:14Z,"street_address",36.230855,-93.10739599999999,"North Arkansas Regional Medical Center, 620 N Main St, Harrison, Arkansas 72601"
1245284769,40050,"Arkansas",,"638 California Ave SW",71701,4604,8708361000,"","",2012,"DSTK",2013-03-03T17:02:14Z,"street_address",33.583639,-92.83408,"OUACHITA COUNTY MEDICAL CENTER, 638 California Ave SW, Camden, Arkansas 71701"
1992760342,41313,"Arkansas",,"2500 Highway 65 S",72031,6588,5017457000,"",2011,"","DSTK",2013-03-03T17:02:14Z,"street_address",35.513949,-92.438627,"Ozark Health, Inc, 2500 Highway 65 S, Clinton, Arkansas 72031"
1154392090,40085,"Arkansas",,"1801 Martin Luther King Jr Dr",72342,8998,8703385800,"","",2012,"DSTK",2013-03-03T17:02:15Z,"street_address",34.523696,-90.58682899999999,"Phillips Hospital Corporation, 1801 Martin Luther King Jr Dr, Helena, Arkansas 72342"
1891781837,41330,"Arkansas",,"1206 Gordon Duckworth Dr",72454,1911,8705983881,"","",2012,"DSTK",2013-03-03T17:02:15Z,"street_address",36.390839,-90.204651,"Piggott Community Hospital, 1206 Gordon Duckworth Dr, Piggott, Arkansas 72454"
1235111071,40084,"Arkansas",,"1 Medical Park Dr",72015,3353,5017766033,"","",2012,"DSTK",2013-03-03T17:02:15Z,"street_address",34.57579,-92.58510200000001,"Saline County Medical Center, 1 Medical Park Dr, Benton, Arkansas 72015"
1962410183,41307,"Arkansas",,"310 Falls Blvd S",72396,3013,8702383300,"","",2012,"DSTK",2013-03-03T17:02:16Z,"street_address",35.223539,-90.78712,"St Bernards Community Hospital, Corp, 310 Falls Blvd S, Wynne, Arkansas 72396"
1922043686,40020,"Arkansas",,"225 E Jackson Ave",72401,3119,8709724565,"","",2012,"DSTK",2013-03-03T17:02:16Z,"street_address",35.837505,-90.701302,"St Bernards Hospital Inc, 225 E Jackson Ave, Jonesboro, Arkansas 72401"
1477549756,40016,"Arkansas",,"4301 W Markham Street",72205,"",5016868496,"",2011,"","DSTK",2013-03-03T17:02:16Z,"street_address",34.750454,-92.29303899999999,"University of Arkansas for Medical Sciences, 4301 W Markham Street, Little Rock, Arkansas 72205"
1386687036,40018,"Arkansas",,"E Main & South 20th Streets",72957,"",4794743401,"","",2012,"DSTK",2013-03-03T17:02:16Z,"street_address",35.299189,-94.04625900000001,"Van Buren HMA LLC, E Main   South 20th Streets, Van Buren, Arkansas 72957"
1083609150,40004,"Arkansas",,"3215 N. North Hills Blvd",72703,"",4794635000,"",2011,2012,"DSTK",2013-03-03T17:02:16Z,"street_address",36.108668,-94.15577399999999,"Washington Regional Medical Center, 3215 N  North Hills Blvd, Fayetteville, Arkansas 72703"
1568406536,40014,"Arkansas",,"3214 E Race Ave",72143,4810,5012686121,"","",2012,"DSTK",2013-03-03T17:02:16Z,"street_address",35.250796,-91.736312,"White County Medical Center, 3214 E Race Ave, Searcy, Arkansas 72143"
1710943881,40119,"Arkansas",,"1710 Harrison St",72501,7303,8702626171,"",2011,"","DSTK",2013-03-03T17:02:16Z,"street_address",35.769729,-91.64887,"White River Health System, Inc , 1710 Harrison St, Batesville, Arkansas 72501"
1891938122,50226,"California",,"1111 W La Palma Ave",92801,2804,7147741450,"","",2012,"DSTK",2013-03-03T17:02:17Z,"street_address",33.847214,-117.918291,"AHMC Anaheim Regional Medical, 1111 W La Palma Ave, Anaheim, California 92801"
1730171265,50737,"California",,"525 N Garfield Ave",91754,1202,6265732222,"","",2012,"DSTK",2013-03-03T17:02:17Z,"street_address",34.064921,-118.12285,"AHMC GARFIELD MEDICAL CENTER  LP, 525 N Garfield Ave, Monterey Park, California 91754"
1770612756,50281,"California",,"100 S Raymond Ave",91801,3166,6264577938,"","",2012,"DSTK",2013-03-03T17:02:17Z,"street_address",34.098682,-118.141783,"Alhambra Hospital Medical Center, LP, 100 S Raymond Ave, Alhambra, California 91801"
1346250347,51307,"California",,"100 Falls Canyon Road",90704,1563,3105100700,27,2011,"","DSTK",2013-03-03T17:02:17Z,"street_address",33.340435,-118.337009,"Avalon Medical Development Corporation, 100 Falls Canyon Road, Avalon, California 90704"
1538197231,51320,"California",,"1800 Spring Ridge Dr",96130,6100,5302522000,"","",2012,"DSTK",2013-03-03T17:02:17Z,"street_address",40.419664,-120.640767,"Banner Lassen Medical Center, 1800 Spring Ridge Dr, Susanville, California 96130"
1184628919,50350,"California",,"309 W Beverly Blvd",90640,4308,3237261222,4250,"",2012,"DSTK",2013-03-03T17:02:18Z,"street_address",34.015848,-118.099655,"Beverly Community Hospital Association, 309 W Beverly Blvd, Montebello, California 90640"
1477522019,51311,"California",,"240 Spruce St",95948,2216,5308469036,"","",2012,"DSTK",2013-03-03T17:02:18Z,"street_address",39.366977,-121.68607,"Biggs Gridley Memorial Hospital, 240 Spruce St, Gridley, California 95948"
1144237272,50608,"California",,"1401 Garces Hwy",93215,3690,6617215375,"","",2012,"DSTK",2013-03-03T17:02:18Z,"street_address",35.761376,-119.257976,"Central California Foundation for Health, 1401 Garces Hwy, Delano, California 93215"
1922039205,50543,"California",,"301 Victoria St",92627,1995,9496422734,"","",2012,"DSTK",2013-03-03T17:02:18Z,"street_address",33.651939,-117.90859,"CHCM, INC , 301 Victoria St, Costa Mesa, California 92627"
1982629440,50382,"California",,"210 W San Bernardino Rd",91723,1515,6263317331,13650,"",2012,"DSTK",2013-03-03T17:02:18Z,"street_address",34.090196,-117.890151,"Citrus Valley Medical Center, 210 W San Bernardino Rd, Covina, California 91723"
1144215427,50434,"California",,"199 E Webster St",95932,2954,5304585821,254,"",2012,"DSTK",2013-03-03T17:02:19Z,"street_address",39.207661,-122.001556,"colusa regional medical center, 199 E Webster St, Colusa, California 95932"
1932197258,50145,"California",,"23625 Holman Hwy, Attn: Administration",93940,5902,8316245311,"",2011,2012,"DSTK",2013-03-03T17:02:19Z,"street_address",36.580387,-121.916558,"Community Hospital of the Monterey Peninsula, 23625 Holman Hwy, Attn  Administration, Monterey, California 93940"
1215903018,50394,"California",,"147 N Brent St",93003,2809,8056525011,5003,"",2012,"DSTK",2013-03-03T17:02:19Z,"street_address",34.271774,-119.256671,"Community Memorial Health System, 147 N Brent St, Ventura, California 93003"
1992876767,50046,"California",,"147 N Brent St",93003,2809,8056525011,5003,"",2012,"DSTK",2013-03-03T17:02:19Z,"street_address",34.271774,-119.256671,"Community Memorial Health System, 147 N Brent St, Ventura, California 93003"
1376623538,50315,"California",,"1700 Mount Vernon Avenue",93306,4018,6613262102,"",2011,2012,"DSTK",2013-03-03T17:02:19Z,"street_address",35.373125,-118.96749,"County of Kern, 1700 Mount Vernon Avenue, Bakersfield, California 93306"
1538163886,50122,"California",,"525 W Acacia St",95203,2405,2099445550,"","",2012,"DSTK",2013-03-03T17:02:19Z,"street_address",37.961937,-121.296382,"Dameron Hospital Association, 525 W Acacia St, Stockton, California 95203"
1972541498,50516,"California",,"185 Berry St, Suite 300",94107,5705,4154385500,"",2011,"","DSTK",2013-03-03T17:02:20Z,"street_address",37.777553,-122.391121,"Dignity Health, 185 Berry St, Suite 300, San Francisco, California 94107"
1174667158,50457,"California",,"185 Berry St, Suite 300",94107,5705,4154385500,"",2011,"","DSTK",2013-03-03T17:02:20Z,"street_address",37.777553,-122.391121,"Dignity Health, 185 Berry St, Suite 300, San Francisco, California 94107"
1467560599,50590,"California",,"185 Berry St, Suite 300",94107,5705,4154385500,"",2011,"","DSTK",2013-03-03T17:02:20Z,"street_address",37.777553,-122.391121,"Dignity Health, 185 Berry St, Suite 300, San Francisco, California 94107"
1427181007,50242,"California",,"185 Berry St, Suite 300",94107,5705,4154385500,"",2011,"","DSTK",2013-03-03T17:02:20Z,"street_address",37.777553,-122.391121,"Dignity Health, 185 Berry St, Suite 300, San Francisco, California 94107"
1922116037,50127,"California",,"185 Berry St, Suite 300",94107,5705,4154385500,"",2011,"","DSTK",2013-03-03T17:02:20Z,"street_address",37.777553,-122.391121,"Dignity Health, 185 Berry St, Suite 300, San Francisco, California 94107"
1356389878,50414,"California",,"185 Berry St, Suite 300",94107,5705,4154385500,"",2011,"","DSTK",2013-03-03T17:02:20Z,"street_address",37.777553,-122.391121,"Dignity Health, 185 Berry St, Suite 300, San Francisco, California 94107"
1487694857,50017,"California",,"185 Berry St, Suite 300",94107,5705,4154385500,"",2011,"","DSTK",2013-03-03T17:02:20Z,"street_address",37.777553,-122.391121,"Dignity Health, 185 Berry St, Suite 300, San Francisco, California 94107"
1104834167,50096,"California",,"725 S Orange Ave",91790,2614,6263388481,"","",2012,"DSTK",2013-03-03T17:02:20Z,"street_address",34.076616,-117.942844,"Doctors Hospital of West Covina, Inc , 725 S Orange Ave, West Covina, California 91790"
1417957473,50641,"California",,"4060 Whittier Blvd",90023,2526,3232685514,"","",2012,"DSTK",2013-03-03T17:02:21Z,"street_address",34.036211,-118.219955,"East LA Doctors Hospital LP, 4060 Whittier Blvd, Los Angeles, California 90023"
1982600920,51300,"California",,"500 1st Ave",96122,9406,5308326577,"",2011,"","DSTK",2013-03-03T17:02:21Z,"street_address",39.805363,-120.469238,"EASTERN PLUMAS HEALTH CARE DISTRICT, 500 1st Ave, Portola, California 96122"
1013981554,50573,"California",,"39000 Bob Hope Dr",92270,3221,7603403911,8690,"",2012,"DSTK",2013-03-03T17:02:22Z,"street_address",33.813183,-116.409926,"Eisenhower Medical Center, 39000 Bob Hope Dr, Rancho Mirage, California 92270"
1093712374,50308,"California",,"2500 Grant Rd",94040,4302,6509407197,"","",2012,"DSTK",2013-03-03T17:02:22Z,"street_address",37.380299,-122.0731,"EL CAMINO HOSPITAL, 2500 Grant Rd, Mountain View, California 94040"
1417901091,50039,"California",,"1531 Esplanade",95926,3310,5303327463,"","",2012,"DSTK",2013-03-03T17:02:22Z,"street_address",39.758773,-121.832245,"Enloe Medical Center, 1531 Esplanade, Chico, California 95926"
1992733513,50597,"California",,"250 S Grand Ave",91741,4218,6268588554,"","",2012,"DSTK",2013-03-03T17:02:22Z,"street_address",34.134211,-117.872522,"Foothill Presbyterian Hospital Morris L  Johnston Memorial, 250 S Grand Ave, Glendora, California 91741"
1316027709,50492,"California",,"2823 Fresno St",93721,1324,5594591672,"","",2012,"DSTK",2013-03-03T17:02:22Z,"street_address",36.73381,-119.795247,"Fresno Community Hospital and Medical Center, 2823 Fresno St, Fresno, California 93721"
1104906569,50060,"California",,"2823 Fresno St",93721,1324,5594591672,"","",2012,"DSTK",2013-03-03T17:02:22Z,"street_address",36.73381,-119.795247,"Fresno Community Hospital and Medical Center, 2823 Fresno St, Fresno, California 93721"
1063412005,50468,"California",,"1145 W Redondo Beach Blvd",90247,3528,3105126169,"","",2012,"DSTK",2013-03-03T17:02:22Z,"street_address",33.881768,-118.285124,"GARDENA HOSPITAL LP, 1145 W Redondo Beach Blvd, Gardena, California 90247"
1831188275,50239,"California",,"1509 Wilson Ter",91206,4007,8184098000,"","",2012,"DSTK",2013-03-03T17:02:23Z,"street_address",34.15003,-118.232456,"Glendale Adventist Medical Center, 1509 Wilson Ter, Glendale, California 91206"
1508859323,50471,"California",,"1225 Wilshire Blvd",90017,1901,2139772121,2910,"",2012,"DSTK",2013-03-03T17:02:23Z,"street_address",34.047968,-118.255976,"Good Samaritan Hospital, 1225 Wilshire Blvd, Los Angeles, California 90017"
1205852209,50257,"California",,"901 Olive Drive",93308,4137,6612157565,"","",2012,"DSTK",2013-03-03T17:02:23Z,"street_address",35.412281,-119.040325,"GOOD SAMARITAN HOSPITAL CA LTD PTP, 901 Olive Drive, Bakersfield, California 93308"
1437103777,50380,"California",,"2425 Samaritan Dr",95124,3908,4085592011,"",2011,2012,"DSTK",2013-03-03T17:02:23Z,"street_address",37.252566,-121.943272,"Good Samaritan Hospital, L P , 2425 Samaritan Dr, San Jose, California 95124"
1528041811,50026,"California",,"5555 Grossmont Center Dr",91942,3019,6197406000,"","",2012,"DSTK",2013-03-03T17:02:23Z,"street_address",32.77973,-117.009482,"Grossmont Hospital Corporation, 5555 Grossmont Center Dr, La Mesa, California 91942"
1275578817,50296,"California",,"911 Sunset Dr",95023,5602,8316375711,2626,"",2012,"DSTK",2013-03-03T17:02:23Z,"street_address",36.834911,-121.381842,"HAZEL HAWKINS MEMORIAL HOSPITAL, 911 Sunset Dr, Hollister, California 95023"
1861407637,50277,"California",,"2776 Pacific Ave",90806,2613,5622568377,"","",2012,"DSTK",2013-03-03T17:02:23Z,"street_address",33.767676,-118.193712,"Healthsmart Pacific Inc, 2776 Pacific Ave, Long Beach, California 90806"
1780668434,50624,"California",,"23845 McBean Pkwy",91355,2001,6612538000,31265,"",2012,"DSTK",2013-03-03T17:02:24Z,"street_address",34.394731,-118.561633,"Henry Mayo Newhall Memorial Hospital, 23845 McBean Pkwy, Valencia, California 91355"
1477584993,50534,"California",,"47-111 Monroe Street",92201,"",7603476191,"","",2012,"DSTK",2013-03-03T17:02:24Z,"street_address",33.734192,-116.233755,"JFK MEMORIAL HOSPITAL, INC , 47 111 Monroe Street, Indio, California 92201"
1083784672,50710,"California",,"7300 N. Fresno St.",93720,2941,6507422000,"",2011,"","DSTK",2013-03-03T17:02:24Z,"street_address",36.851918,-119.783775,"Kaiser Foundation Hospitals, 7300 N  Fresno St , Fresno, California 93720"
1710116116,50767,"California",,"1 Quality Drive",95688,9494,6507422000,"",2011,"","DSTK",2013-03-03T17:02:24Z,"street_address",38.58491,-121.289697,"Kaiser Foundation Hospitals, 1 Quality Drive, Vacaville, California 95688"
1982774337,50070,"California",,"1200 El Camino Real",94080,3208,6507422000,"",2011,"","DSTK",2013-03-03T17:02:24Z,"street_address",37.646049,-122.427492,"Kaiser Foundation Hospitals, 1200 El Camino Real, South San Francisco, California 94080"
1407925928,50690,"California",,"401 Bicentennial Way",95403,2149,6507422000,"",2011,"","DSTK",2013-03-03T17:02:24Z,"street_address",38.471731,-122.7209,"Kaiser Foundation Hospitals, 401 Bicentennial Way, Santa Rosa, California 95403"
1356496772,50140,"California",,"9961 Sierra Avenue",92335,6720,6507422000,"",2011,"","DSTK",2013-03-03T17:02:25Z,"street_address",34.106619,-117.435837,"Kaiser Foundation Hospitals, 9961 Sierra Avenue, Fontana, California 92335"
1366513509,50073,"California",,"975 Sereno Dr.",94589,2441,6507422000,"",2011,"","DSTK",2013-03-03T17:02:25Z,"street_address",38.127581,-122.255481,"Kaiser Foundation Hospitals, 975 Sereno Dr , Vallejo, California 94589"
1740354851,50748,"California",,"1777 W. Yosemite Ave",95337,5130,6507422000,"",2011,"","DSTK",2013-03-03T17:02:25Z,"street_address",37.79741,-121.23245,"Kaiser Foundation Hospitals, 1777 W  Yosemite Ave, Manteca, California 95337"
1194895227,50510,"California",,"99 Montecillo Rd",94903,3308,6507422000,"",2011,"","DSTK",2013-03-03T17:02:25Z,"street_address",38.003758,-122.5524,"Kaiser Foundation Hospitals, 99 Montecillo Rd, San Rafael, California 94903"
1851417547,50760,"California",,"4501 Sand Creek Road",94531,8577,6507422000,"",2011,"","DSTK",2013-03-03T17:02:25Z,"street_address",37.954554,-121.80205,"Kaiser Foundation Hospitals, 4501 Sand Creek Road, Antioch, California 94531"
1639244262,50072,"California",,"1425 S. Main St.",94596,5318,6507422000,"",2011,"","DSTK",2013-03-03T17:02:25Z,"street_address",37.894554,-122.058908,"Kaiser Foundation Hospitals, 1425 S  Main St , Walnut Creek, California 94596"
1306991211,50686,"California",,"10800 Magnolia Ave",92505,3043,6507422000,"",2011,"","DSTK",2013-03-03T17:02:26Z,"street_address",33.918801,-117.44933,"Kaiser Foundation Hospitals, 10800 Magnolia Ave, Riverside, California 92505"
1013062769,50515,"California",,"4647 Zion Ave.",92120,2507,6507422000,"",2011,"","DSTK",2013-03-03T17:02:26Z,"street_address",32.792988,-117.097495,"Kaiser Foundation Hospitals, 4647 Zion Ave , San Diego, California 92120"
1326119967,50071,"California",,"700 Lawrence Expressway",95051,5173,6507422000,"",2011,"","DSTK",2013-03-03T17:02:26Z,"street_address",37.331409,-121.99539,"Kaiser Foundation Hospitals, 700 Lawrence Expressway, Santa Clara, California 95051"
1376698043,50137,"California",,"13652 Cantara St.",91402,5423,6507422000,"",2011,"","DSTK",2013-03-03T17:02:26Z,"street_address",34.219848,-118.423301,"Kaiser Foundation Hospitals, 13652 Cantara St , Panorama City, California 91402"
1952476665,50425,"California",,"2025 Morse Ave",95825,2115,9169735000,"",2011,"","DSTK",2013-03-03T17:02:26Z,"street_address",38.595847,-121.392215,"Kaiser Foundation Hospitals, 2025 Morse Ave, Sacramento, California 95825"
1386714814,50541,"California",,"1150 Veterans Blvd.",94063,2037,6507422000,"",2011,"","DSTK",2013-03-03T17:02:26Z,"street_address",37.49451,-122.23428,"Kaiser Foundation Hospitals, 1150 Veterans Blvd , Redwood City, California 94063"
1336294040,50411,"California",,"25825 Vermont Ave.",90710,3518,6507422000,"",2011,"","DSTK",2013-03-03T17:02:26Z,"street_address",33.810053,-118.290247,"Kaiser Foundation Hospitals, 25825 Vermont Ave , Harbor City, California 90710"
1528138088,50674,"California",,"6600 Bruceville Rd",95823,4671,6507422000,"",2011,"","DSTK",2013-03-03T17:02:26Z,"street_address",38.470693,-121.427176,"Kaiser Foundation Hospitals, 6600 Bruceville Rd, Sacramento, California 95823"
1134299522,50076,"California",,"2425 Geary Blvd",94115,3358,6507422000,"",2011,"","DSTK",2013-03-03T17:02:27Z,"street_address",37.785335,-122.424687,"Kaiser Foundation Hospitals, 2425 Geary Blvd, San Francisco, California 94115"
1477608271,50723,"California",,"1011 Baldwin Park Blvd",91706,5806,6507422000,"",2011,"","DSTK",2013-03-03T17:02:28Z,"street_address",34.062802,-117.9864,"Kaiser Foundation Hospitals, 1011 Baldwin Park Blvd, Baldwin Park, California 91706"
1295880912,50677,"California",,"5601 DeSoto Ave",91367,6701,6507422000,"",2011,"","DSTK",2013-03-03T17:02:28Z,"street_address",34.166378,-118.588154,"Kaiser Foundation Hospitals, 5601 DeSoto Ave, Woodland Hills, California 91367"
1518012301,50139,"California",,"9333 Imperial HIghway",90242,2812,6507422000,"",2011,"","DSTK",2013-03-03T17:02:28Z,"street_address",33.929027,-118.162084,"Kaiser Foundation Hospitals, 9333 Imperial HIghway, Downey, California 90242"
1063582989,50604,"California",,"250 Hospital Parkway",95119,1103,6507422000,"",2011,"","DSTK",2013-03-03T17:02:28Z,"street_address",37.239377,-121.803836,"Kaiser Foundation Hospitals, 250 Hospital Parkway, San Jose, California 95119"
1821143777,50138,"California",,"4867 Sunset Blvd.",90027,5969,6507422000,"",2011,"","DSTK",2013-03-03T17:02:29Z,"street_address",34.097578,-118.286208,"Kaiser Foundation Hospitals, 4867 Sunset Blvd , Los Angeles, California 90027"
1134274897,50561,"California",,"6041 Cadillac Ave.",90034,1702,6507422000,"",2011,"","DSTK",2013-03-03T17:02:29Z,"street_address",34.03675,-118.372035,"Kaiser Foundation Hospitals, 6041 Cadillac Ave , Los Angeles, California 90034"
1801960513,50512,"California",,"27400 Hesperian Blvd.",94545,4235,6507422000,"",2011,2012,"DSTK",2013-03-03T17:02:29Z,"street_address",37.653155,-122.110413,"Kaiser Foundation Hospitals, 27400 Hesperian Blvd , Hayward, California 94545"
1427123132,50075,"California",,"280 West MacArthur Boulevard",94611,5642,6507422000,"",2011,"","DSTK",2013-03-03T17:02:29Z,"street_address",37.821528,-122.254566,"Kaiser Foundation Hospitals, 280 West MacArthur Boulevard, Oakland, California 94611"
1144375056,50609,"California",,"441 North Lakeview Ave",92807,3028,6507422000,"",2011,"","DSTK",2013-03-03T17:02:29Z,"street_address",33.849581,-117.813319,"Kaiser Foundation Hospitals, 441 North Lakeview Ave, Anaheim, California 92807"
1679503890,50091,"California",,"2623 E Slauson Ave",90255,2926,3235831931,"","",2012,"DSTK",2013-03-03T17:02:29Z,"street_address",33.989219,-118.23652,"Karykeion, Inc, 2623 E Slauson Ave, Huntington Park, California 90255"
1316938301,50336,"California",,"975 S Fairmont Ave",95240,5118,2093343411,7439,2011,2012,"DSTK",2013-03-03T17:02:30Z,"street_address",38.134439,-121.286352,"Lodi Memorial Hospital Association Inc, 975 S Fairmont Ave, Lodi, California 95240"
